Date,Entries Published,Libraries Created,Unlinked Translations,Drafts,Pending Review,Pending Verification,Pending Transcription,Need Formatting,Total Entry Relationships,Books Added,Collections updated,Total Books,Profiles Created,Profiles Updated,Total Authors,Translations Recorded,Translations Updated,Total Translations,Definitions Created,Terminologies Updated,Total Terminologies Recorded,Libraries Updated,Total Libraries,Tags Created,Tags Updated,Total Tags,Database Size,Bookshelf Size,Total Contributors
12/11/2018,3,0,17347,4561,25236,0,48,187,411,0,6,647,0,2,211,22,14,75891,0,0,3,0,29,1,0,555,153.86 MB,7.37 GB,
12/12/2018,4,0,17347,4561,25236,0,48,187,418,0,2,647,0,2,211,19,10,75909,0,0,3,0,29,0,0,555,153.94 MB,7.37 GB,
12/13/2018,7,0,17343,4576,25244,0,48,187,421,0,8,647,0,0,211,97,34,76004,0,0,4,0,29,0,0,555,154.21 MB,7.37 GB,
12/13/2018,7,0,17343,4576,25244,0,48,187,421,0,8,647,0,0,211,97,34,76004,0,0,4,0,29,0,0,555,154.21 MB,7.37 GB,
12/14/2018,2,0,17343,4576,25244,0,48,187,421,6,1,653,1,1,212,32,0,76036,0,0,4,0,29,0,0,555,154.28 MB,7.37 GB,
12/15/2018,3,0,17301,4538,25273,0,48,187,423,1,2,654,0,1,212,64,56,76100,0,0,4,0,29,0,0,555,154.58 MB,7.38 GB,
12/16/2018,5,0,17272,4510,25296,0,48,188,423,1,21,655,0,0,212,42,30,76141,0,0,4,0,29,0,0,555,154.77 MB,7.38 GB,
12/17/2018,4,0,17191,4438,25375,0,48,189,426,2,2,657,0,1,212,127,26,76272,0,0,4,0,29,0,0,555,155.06 MB,7.39 GB,
12/18/2018,2,0,17191,4438,25376,0,48,189,428,2,0,658,1,0,213,22,5,76292,0,13,13,0,29,0,0,555,154.91 MB,7.39 GB,
12/18/2018,7,0,17191,4443,25380,0,48,189,428,3,0,659,1,0,213,76,19,76346,0,20,20,0,29,0,0,555,155.09 MB,7.39 GB,
12/20/2018,4,1,17191,4444,25388,0,49,191,434,2,0,661,0,0,213,64,32,76409,0,0,20,1,30,0,0,555,155.33 MB,7.39 GB,
12/21/2018,5,0,4012,4444,25393,0,49,191,448,4,1,665,1,0,214,96,4,76505,0,1,21,0,30,0,0,555,153.96 MB,7.39 GB,
12/22/2018,10,1,4012,4445,25371,0,49,191,448,2,0,667,1,0,215,112,45,76617,9,0,30,1,31,0,0,555,154.31 MB,7.40 GB,
12/23/2018,3,0,4012,4450,25323,0,49,191,448,1,0,667,1,0,215,6,126,76623,6,2,33,0,31,0,0,555,154.35 MB,7.40 GB,
12/24/2018,4,0,4012,4450,25315,0,50,191,449,0,0,667,0,0,215,154,29,76777,0,0,33,0,31,0,0,555,154.83 MB,7.40 GB,
12/26/2018,5,0,4012,4453,25298,0,51,191,456,0,2,667,0,0,215,21,24,76804,0,0,33,0,31,0,0,555,154.93 MB,7.40 GB,
12/27/2018,4,0,4012,4453,25299,0,51,191,456,4,0,671,1,0,216,8,2,76812,0,0,33,0,31,1,0,556,154.96 MB,7.42 GB,
12/27/2018,7,0,4012,4453,25298,0,51,191,456,4,1,671,1,0,216,15,8,76819,0,0,33,0,31,1,0,556,154.98 MB,7.42 GB,
12/29/2018,2,0,4012,4461,25263,0,51,191,459,0,2,671,0,0,216,3,42,76822,2,0,35,0,31,0,0,556,154.99 MB,7.42 GB,
12/30/2018,1,0,4012,4461,25261,0,51,191,459,0,0,671,0,0,216,1,3,76823,0,0,35,0,31,0,0,556,155.00 MB,7.42 GB,
12/31/2018,1,0,4012,4463,25232,0,51,191,459,0,0,671,0,0,216,3,28,76826,0,0,35,0,31,0,0,556,155.03 MB,7.42 GB,
1/1/2019,2,0,4012,4466,25233,0,51,191,459,2,9,673,0,0,216,12,4,76838,0,0,35,0,31,0,0,556,155.05 MB,7.42 GB,
1/2/2019,5,0,4012,4466,25234,0,51,191,459,0,0,673,0,0,216,10,8,76848,0,0,35,0,31,0,0,556,155.07 MB,7.42 GB,
1/3/2019,3,0,4012,4467,25234,0,51,191,459,0,0,673,0,0,216,14,5,76862,0,0,35,0,31,1,0,557,155.10 MB,7.42 GB,
1/4/2019,1,0,4012,4470,25222,0,51,191,459,0,0,673,0,0,216,4,12,76866,0,0,35,0,31,0,0,557,155.12 MB,7.42 GB,
1/5/2019,1,0,4012,4471,25223,0,51,191,459,0,0,673,0,0,216,6,0,76872,0,0,35,0,31,0,0,557,155.13 MB,7.42 GB,
1/5/2019,3,0,4012,4472,25222,0,51,191,459,0,0,673,0,0,216,17,2,76883,0,0,35,0,31,0,0,557,155.16 MB,7.42 GB,
1/7/2019,3,0,4012,4473,25224,0,51,191,459,0,0,673,0,0,216,49,0,76932,0,0,35,0,31,0,0,557,155.28 MB,7.42 GB,
1/8/2019,2,0,4012,4474,25228,0,51,191,459,0,0,673,0,0,216,7,1,76939,0,0,35,0,31,0,0,558,155.12 MB,7.42 GB,
1/9/2019,6,0,4011,4475,25231,0,51,191,462,0,3,673,4,2,220,49,8,76987,0,0,35,0,31,0,0,558,155.30 MB,7.42 GB,
1/10/2019,4,0,4011,4475,25236,0,51,191,464,0,1,672,0,0,220,40,2,77027,0,0,35,0,31,0,0,558,155.41 MB,7.42 GB,
1/11/2019,6,0,4011,4478,25233,0,51,191,470,4,0,676,6,13,226,27,17,77054,0,0,35,0,31,0,0,558,155.51 MB,7.49 GB,
1/12/2019,2,0,4011,4482,25216,0,51,191,470,5,1,681,2,1,228,118,19,77172,0,0,35,0,31,0,0,558,155.84 MB,7.51 GB,
1/13/2019,5,0,4012,4484,25199,0,51,191,472,4,1,685,0,0,228,20,26,77192,0,0,35,0,31,0,0,558,155.89 MB,7.52 GB,
1/14/2019,1,0,4012,4486,25187,0,51,191,472,0,0,685,0,0,228,45,27,77237,0,0,35,0,31,0,0,558,156.04 MB,7.52 GB,
1/15/2019,7,0,4012,4486,25189,0,51,191,472,0,0,685,0,0,228,11,0,77248,0,0,35,0,31,0,0,558,156.07 MB,7.52 GB,
1/16/2019,1,0,4012,4486,25191,0,51,191,472,2,0,687,2,2,230,8,2,77256,0,0,35,0,31,0,0,558,156.09 MB,7.53 GB,
1/17/2019,3,0,4012,4458,25193,0,51,191,477,0,1,687,0,1,230,6,34,77262,0,0,35,0,31,0,0,558,156.23 MB,7.53 GB,
1/18/2019,3,0,4012,4458,25198,0,52,191,479,1,2,688,0,0,230,18,3,77280,0,0,35,0,31,0,0,558,156.32 MB,7.53 GB,
1/18/2019,7,0,4012,4459,25199,0,52,191,481,3,2,690,1,1,231,40,9,77302,0,0,35,0,31,0,1,558,156.37 MB,7.53 GB,
1/19/2019,7,0,4012,4459,25199,0,52,191,481,3,0,691,1,1,231,23,6,77303,0,0,35,0,31,0,1,558,156.37 MB,7.57 GB,
1/21/2019,3,0,4012,4459,25199,0,52,191,481,0,0,691,0,0,231,2,0,77305,0,0,35,0,31,0,0,558,156.38 MB,7.57 GB,
1/22/2019,4,0,4012,4462,25207,0,52,191,492,1,0,692,0,0,231,49,11,77354,2,0,37,0,31,0,0,558,156.56 MB,7.57 GB,
1/23/2019,3,0,4012,4463,25210,0,52,191,497,0,21,692,0,2,231,21,5,77375,10,0,47,0,31,0,0,558,156.66 MB,7.57 GB,
1/24/2019,4,0,4012,4465,25206,0,52,192,504,1,1,693,0,0,231,30,14,77405,26,0,73,0,31,0,0,558,156.78 MB,7.57 GB,
1/25/2019,5,0,4012,4461,25203,0,52,193,518,3,1,696,0,0,231,76,46,77480,4,1,77,0,31,0,0,558,157.03 MB,7.57 GB,
1/25/2019,12,0,4012,4464,25204,0,52,193,519,6,2,699,1,0,232,106,48,77510,4,1,77,0,31,0,0,558,157.13 MB,7.58 GB,
1/29/2019,6,0,4012,4479,25080,0,52,193,520,3,1,703,0,0,232,21,86,77569,2,3,77,1,31,0,0,558,157.49 MB,7.59 GB,
1/30/2019,5,0,4012,4482,25036,0,52,193,521,2,0,703,0,0,232,14,57,77580,0,0,77,0,31,0,0,558,157.52 MB,7.59 GB,
1/31/2019,5,0,4012,4484,25036,0,52,193,523,2,0,705,0,0,232,44,42,77623,14,0,91,0,31,0,0,558,157.66 MB,7.59 GB,
2/1/2019,5,0,4012,4486,25037,0,52,193,532,3,0,708,1,1,233,31,17,77654,3,0,94,0,31,0,0,558,157.81 MB,7.62 GB,
2/1/2019,9,0,4012,4486,25040,0,52,193,546,3,0,708,1,1,233,53,19,77676,10,0,101,0,31,0,0,558,157.88 MB,7.62 GB,
2/3/2019,3,0,4013,4486,25017,0,52,193,549,2,0,710,0,0,233,6,26,77682,0,0,101,0,31,0,0,558,157.91 MB,7.63 GB,
2/3/2019,8,0,4013,4487,24988,0,52,193,549,4,1,712,0,0,233,9,184,77685,0,0,101,0,31,0,0,558,157.96 MB,7.63 GB,
2/5/2019,2,0,4013,4487,24992,0,52,193,551,1,0,713,1,1,234,10,2,77695,0,0,101,0,31,0,0,558,157.98 MB,7.63 GB,
2/6/2019,2,0,4013,4487,24992,0,52,193,551,0,0,713,0,0,234,0,0,77695,0,0,101,0,31,0,0,558,157.98 MB,7.63 GB,
2/7/2019,4,0,4013,4487,24992,0,52,193,552,0,0,713,0,0,234,8,0,77703,5,0,106,0,31,0,0,558,158.00 MB,7.63 GB,
2/8/2019,4,0,4013,4489,24996,0,52,193,556,2,0,715,0,0,234,23,2,77726,2,0,108,0,31,0,0,558,158.11 MB,7.63 GB,
2/9/2019,4,0,4013,4489,24997,0,52,193,556,0,0,715,0,0,234,20,4,77746,2,0,110,0,31,0,0,558,158.14 MB,7.63 GB,
2/10/2019,2,0,4013,4490,24941,0,52,193,556,0,11,715,0,0,234,0,72,77746,0,0,110,0,31,0,0,558,158.15 MB,7.63 GB,
2/10/2019,4,0,4013,4490,24941,0,52,193,556,0,11,715,0,0,234,0,72,77746,0,0,110,0,31,0,0,558,158.15 MB,7.63 GB,
2/11/2019,10,0,4013,4494,24884,0,52,193,563,1,3,716,0,0,234,44,160,77790,2,0,112,0,31,0,0,558,158.39 MB,7.63 GB,
2/12/2019,12,0,4020,4497,24811,0,52,193,574,1,4,716,0,0,234,80,297,77826,2,0,112,0,31,0,0,558,158.58 MB,7.63 GB,
2/14/2019,4,0,4021,4501,24756,0,52,193,574,6,5,722,1,1,235,20,76,77846,0,0,112,0,31,0,0,558,158.67 MB,7.64 GB,
2/15/2019,5,0,4025,4500,24727,0,52,193,578,1,9,723,0,1,235,25,101,77871,0,0,112,0,31,0,0,558,158.82 MB,7.64 GB,
2/16/2019,4,0,4025,4500,24666,0,52,193,578,0,0,723,0,0,235,2,61,77873,0,0,112,0,31,0,0,558,158.93 MB,7.64 GB,
2/16/2019,7,0,4025,4505,24667,0,52,193,578,2,0,725,1,0,236,4,97,77875,1,0,113,0,31,0,0,558,158.94 MB,7.65 GB,
2/18/2019,2,0,4025,4505,24667,0,52,193,578,0,0,725,0,0,236,0,0,77875,0,0,113,0,31,0,0,558,158.94 MB,7.65 GB,
2/18/2019,4,0,4025,4505,24638,0,52,193,578,0,0,725,0,0,236,2,29,77877,0,0,113,0,31,0,0,558,158.96 MB,7.65 GB,
2/20/2019,3,0,4025,4505,24638,0,52,193,583,5,0,730,2,0,238,16,2,77893,0,0,113,0,31,0,0,558,159.01 MB,7.68 GB,
2/21/2019,7,0,4025,4505,24655,0,52,193,595,2,1,732,0,0,238,76,12,77969,1,0,114,0,31,0,0,558,159.24 MB,7.69 GB,
2/21/2019,13,0,4025,4507,24658,0,52,194,602,4,1,734,1,1,239,104,69,77997,1,0,114,0,31,0,0,558,159.38 MB,7.70 GB,
2/22/2019,11,0,4025,4510,24662,0,52,194,606,3,1,735,2,2,240,37,434,78005,0,0,114,0,31,0,0,558,159.45 MB,7.72 GB,
2/23/2019,10,0,4025,4520,24687,0,52,194,606,1,1,735,1,1,240,9,672,78005,0,0,114,0,31,0,0,558,159.48 MB,7.72 GB,
2/25/2019,2,0,4025,4523,24687,0,52,194,606,0,0,735,0,0,240,0,464,78004,0,0,114,0,31,0,0,558,159.53 MB,7.72 GB,
2/26/2019,6,0,4025,4525,24693,0,52,194,619,0,0,735,0,0,240,45,104,78049,0,0,114,0,31,0,1,558,159.70 MB,7.72 GB,
2/27/2019,6,0,4025,4525,24696,0,52,194,627,0,0,735,0,0,240,21,7,78070,0,0,114,0,31,0,0,558,159.77 MB,7.72 GB,
2/27/2019,10,0,4025,4524,24698,0,52,194,632,1,0,736,0,0,240,44,19,78093,0,0,114,0,31,1,0,559,159.93 MB,7.72 GB,
3/1/2019,5,0,4026,4524,24674,0,52,194,637,0,1,736,0,0,240,14,32,78107,0,0,114,0,31,0,0,559,159.99 MB,7.72 GB,
3/2/2019,4,0,4026,4524,24676,0,52,194,660,0,0,737,0,0,240,32,5,78139,0,0,114,0,31,0,0,559,160.08 MB,7.72 GB,
3/3/2019,3,0,4026,4524,24677,0,52,194,660,3,0,741,0,1,241,5,0,78144,0,0,114,0,31,0,0,559,160.11 MB,7.82 GB,
3/4/2019,4,0,4026,4524,24680,0,52,194,664,0,0,741,0,0,241,12,0,78156,0,0,114,0,31,0,1,559,160.18 MB,7.82 GB,
3/4/2019,9,0,4026,4524,24682,0,52,194,676,2,0,743,0,0,241,58,2,78202,0,0,114,0,31,0,1,559,160.26 MB,7.82 GB,
3/5/2019,7,0,4026,4524,24685,0,52,194,678,2,2,743,0,0,241,62,4,78217,0,0,114,0,31,0,0,559,160.36 MB,7.82 GB,
3/7/2019,7,0,4026,4524,24696,0,52,194,689,5,1,748,1,0,242,49,5,78265,0,0,114,0,31,0,0,559,160.98 MB,7.84 GB,
3/7/2019,9,0,4026,4524,24696,0,52,194,690,5,1,748,1,0,242,50,5,78266,0,0,114,0,31,0,0,559,160.98 MB,7.84 GB,
3/9/2019,5,0,4026,4524,24703,0,52,194,737,1,0,749,0,0,242,46,2,78312,1,0,115,0,31,0,0,559,161.20 MB,7.84 GB,
3/10/2019,3,0,4026,4524,24703,0,52,194,740,0,0,749,0,1,242,5,2,78317,0,0,115,0,31,0,0,559,161.21 MB,7.84 GB,
3/11/2019,2,0,4026,4524,24703,0,52,194,740,0,0,749,0,0,242,0,0,78317,0,0,115,0,31,0,0,559,161.21 MB,7.84 GB,
3/11/2019,7,0,4026,4524,24706,0,52,194,780,0,0,749,0,0,242,48,4,78365,0,0,115,0,31,0,0,559,161.38 MB,7.84 GB,
3/13/2019,2,0,4026,4524,24710,0,52,194,795,0,0,749,0,0,242,20,3,78385,0,0,115,0,31,0,0,559,161.49 MB,7.84 GB,
3/13/2019,4,0,4026,4524,24710,0,52,194,795,0,0,749,0,0,242,20,4,78385,0,0,115,0,31,0,0,559,161.49 MB,7.84 GB,
3/15/2019,5,0,4026,4523,24711,0,52,194,809,0,0,749,0,0,242,21,1,78406,0,0,115,0,31,0,0,559,161.61 MB,7.84 GB,
3/16/2019,4,0,4026,4523,24711,0,52,194,809,0,0,749,1,0,243,0,1,78406,0,0,115,0,31,0,0,559,161.61 MB,7.84 GB,
3/17/2019,2,0,4026,4523,24711,0,52,194,809,0,0,749,0,0,243,1,0,78407,0,0,115,0,31,0,0,559,161.61 MB,7.84 GB,
3/18/2019,3,0,4026,4523,24711,0,52,194,809,0,0,749,0,0,243,0,2,78407,0,0,115,0,31,0,0,559,161.61 MB,7.84 GB,
3/19/2019,2,0,4026,4522,24708,0,52,194,809,0,0,749,0,0,243,4,9,78411,0,0,115,0,31,0,0,559,161.62 MB,7.84 GB,
3/20/2019,4,0,4026,4522,24707,0,52,194,841,0,0,749,0,0,243,28,11,78439,0,0,115,0,31,0,0,559,161.76 MB,7.84 GB,
3/21/2019,2,0,4026,4522,24701,0,52,194,841,0,0,749,0,0,243,0,7,78439,0,0,115,0,31,0,0,559,161.76 MB,7.84 GB,
3/22/2019,2,0,4026,4522,24702,0,52,194,854,0,0,749,0,0,243,16,0,78455,0,0,115,0,31,0,0,559,161.85 MB,7.84 GB,
3/23/2019,2,0,4026,4522,24696,0,52,194,854,0,0,749,0,0,243,0,6,78455,0,0,115,0,31,0,0,559,161.85 MB,7.84 GB,
3/24/2019,2,0,4026,4522,24691,0,52,194,854,0,1,749,0,0,243,0,6,78455,0,0,115,0,31,0,0,559,161.85 MB,7.84 GB,
3/25/2019,2,0,4026,4523,24679,0,52,194,854,0,0,749,0,0,243,7,13,78462,0,0,115,0,31,0,0,559,161.87 MB,7.84 GB,
3/26/2019,3,0,4026,4523,24680,0,52,194,868,1,0,750,0,0,243,22,3,78484,0,0,115,0,31,0,0,559,161.96 MB,7.84 GB,
3/27/2019,4,0,4027,4523,24683,0,52,194,881,0,5,750,0,0,243,24,5,78508,0,0,115,0,31,0,0,559,162.09 MB,7.84 GB,
3/28/2019,4,0,4027,4524,24683,0,52,193,905,0,0,750,0,0,243,12,1,78520,0,0,115,0,31,0,0,559,162.18 MB,7.84 GB,
3/29/2019,2,0,4027,4524,24683,0,52,193,905,0,0,750,0,0,243,0,0,78520,0,0,115,0,31,0,0,559,162.18 MB,7.84 GB,
3/29/2019,4,0,4027,4524,24683,0,52,193,905,0,0,750,0,0,243,0,1,78520,0,0,115,0,31,0,0,559,162.18 MB,7.84 GB,
3/31/2019,2,0,4027,4524,24683,0,52,193,905,0,0,750,0,0,243,0,0,78520,0,0,115,0,31,0,0,559,162.18 MB,7.84 GB,
3/31/2019,4,0,4027,4525,24605,0,52,193,905,0,15,750,0,0,243,3,105,78523,0,0,115,0,31,0,0,559,162.23 MB,7.84 GB,
4/1/2019,7,0,4027,4528,24542,0,52,193,919,0,17,750,0,0,243,64,222,78584,0,0,115,1,31,1,0,560,162.37 MB,7.84 GB,
4/3/2019,3,0,4027,4529,24540,0,52,193,940,0,2,750,0,0,243,27,71,78611,0,0,115,0,31,0,0,560,162.51 MB,7.84 GB,
4/4/2019,2,0,4027,4530,24534,0,52,193,969,0,2,750,0,0,243,36,133,78644,0,0,115,0,31,0,0,560,162.66 MB,7.84 GB,
4/5/2019,4,0,4029,4530,24538,0,55,193,985,4,0,754,2,2,245,29,3,78673,0,0,115,0,31,0,0,560,162.80 MB,7.84 GB,
4/6/2019,6,0,4029,4530,24540,0,55,193,998,1,0,755,0,0,245,24,3,78697,0,0,115,0,31,0,0,560,162.93 MB,7.84 GB,
4/7/2019,2,0,4029,4530,24540,0,55,193,998,0,0,755,0,0,245,0,0,78697,0,0,115,0,31,0,0,560,162.93 MB,7.84 GB,
4/8/2019,2,0,4029,4530,24540,0,55,193,998,0,0,755,0,0,245,0,0,78697,0,0,115,0,31,0,0,560,162.93 MB,7.84 GB,
4/9/2019,5,0,4029,4530,24541,0,55,193,1023,0,1,755,0,0,245,23,5,78720,0,0,115,0,31,0,0,560,163.04 MB,7.84 GB,
4/10/2019,2,0,4029,4530,24541,0,55,193,1023,0,1,755,0,0,245,4,1,78724,0,0,115,0,31,0,0,560,163.06 MB,7.84 GB,
4/11/2019,2,0,4029,4530,24541,0,55,193,1023,0,0,755,0,0,245,0,0,78724,0,0,115,0,31,0,0,560,163.06 MB,7.84 GB,
4/12/2019,2,0,4029,4530,24541,0,55,193,1023,0,0,755,0,0,245,0,0,78724,0,0,115,0,31,0,0,560,163.06 MB,7.84 GB,
4/13/2019,2,0,4029,4530,24541,0,55,193,1023,0,0,755,0,0,245,1,0,78725,0,0,115,0,31,0,0,560,163.06 MB,7.84 GB,
4/14/2019,2,0,4029,4530,24541,0,55,193,1023,0,0,755,0,0,245,1,0,78726,0,0,115,0,31,0,0,560,163.06 MB,7.84 GB,
4/15/2019,2,0,4029,4530,24541,0,55,193,1023,0,0,755,0,0,245,0,0,78726,0,0,115,0,31,0,0,560,163.06 MB,7.84 GB,
4/16/2019,4,0,4029,4530,24542,0,55,193,1023,1,0,756,0,0,245,5,0,78731,0,0,115,0,31,0,0,560,163.07 MB,7.84 GB,
4/17/2019,2,0,4029,4530,24542,0,55,193,1023,0,0,756,0,0,245,0,0,78731,0,0,115,0,31,0,0,560,163.07 MB,7.84 GB,
4/18/2019,2,0,4029,4530,24542,0,55,193,1023,0,0,756,0,0,245,0,0,78731,0,0,115,0,31,0,0,560,163.07 MB,7.84 GB,
4/19/2019,2,0,4032,4530,24542,0,55,193,1023,0,0,756,0,0,245,6,0,78736,0,0,115,0,31,0,0,560,163.08 MB,7.84 GB,
4/20/2019,2,0,4032,4530,24544,0,55,193,1023,0,0,756,0,0,245,8,0,78744,0,0,115,0,31,0,0,560,163.10 MB,7.84 GB,
4/21/2019,2,0,4032,4530,24544,0,55,193,1023,0,0,756,0,0,245,0,0,78744,0,0,115,0,31,0,0,560,163.10 MB,7.84 GB,
4/22/2019,1,0,4032,4530,24544,0,55,193,1023,0,0,756,0,0,245,0,0,78744,0,0,115,0,31,0,0,560,163.10 MB,7.84 GB,
4/23/2019,4,0,4032,4530,24544,0,55,193,1023,0,0,756,0,0,245,13,0,78757,0,0,115,0,31,0,0,560,163.14 MB,7.84 GB,
4/24/2019,2,0,4032,4530,24544,0,55,193,1023,0,0,756,0,0,245,0,0,78757,0,0,115,0,31,0,0,560,163.14 MB,7.84 GB,
4/25/2019,1,0,4032,4530,24544,0,55,193,1023,0,0,756,0,0,245,1,1,78758,0,0,115,0,31,0,0,560,163.14 MB,7.84 GB,
4/26/2019,2,0,4032,4529,24544,0,55,194,1023,0,0,756,0,0,245,2,0,78760,0,0,115,0,31,0,0,560,163.15 MB,7.84 GB,
4/27/2019,2,0,4032,4529,24544,0,55,194,1023,0,0,756,0,0,245,5,0,78765,0,0,115,0,31,0,0,560,163.17 MB,7.84 GB,
4/27/2019,4,0,4032,4529,24544,0,55,194,1023,0,0,756,0,0,245,5,0,78765,0,0,115,0,31,0,0,560,163.17 MB,7.84 GB,
4/29/2019,1,0,4032,4529,24544,0,55,194,1023,0,0,756,0,0,245,0,0,78765,0,0,115,0,31,0,0,560,163.17 MB,7.84 GB,
4/30/2019,1,0,4032,4529,24544,0,55,194,1023,0,0,756,0,0,245,0,0,78765,0,0,115,0,31,0,0,560,163.17 MB,7.84 GB,
5/1/2019,1,0,4032,4529,24544,0,55,194,1023,0,0,756,0,0,245,0,0,78765,0,0,115,0,31,0,0,560,163.17 MB,7.84 GB,
5/2/2019,1,0,4032,4529,24544,0,55,194,1023,0,0,756,0,0,245,0,0,78765,0,0,115,0,31,0,0,560,163.17 MB,7.84 GB,
5/3/2019,2,0,4032,4529,24544,0,55,194,1023,0,0,756,0,0,245,3,0,78768,0,0,115,0,31,0,0,560,163.18 MB,7.84 GB,
5/4/2019,3,0,4032,4529,24544,0,55,194,1023,0,0,756,0,0,245,9,3,78777,0,0,115,0,31,0,0,560,163.21 MB,7.84 GB,
5/5/2019,2,0,4032,4528,24547,0,55,194,1023,0,0,756,0,0,245,11,2,78788,0,0,115,0,31,0,0,560,163.23 MB,7.84 GB,
5/6/2019,3,0,4032,4528,24547,0,55,194,1023,0,0,756,0,0,245,1,1,78789,0,0,115,0,31,0,0,560,163.24 MB,7.84 GB,
5/7/2019,3,0,4033,4528,24548,0,55,194,1023,0,0,756,0,0,245,14,4,78803,0,0,115,0,31,0,0,560,163.25 MB,7.84 GB,
5/8/2019,5,0,4033,4528,24548,0,55,194,1023,0,0,756,0,0,245,9,0,78812,0,0,115,0,31,0,0,560,163.27 MB,7.84 GB,
5/9/2019,2,0,4033,4529,24550,0,55,194,1023,0,0,756,0,0,245,4,2,78816,0,0,115,0,31,0,0,560,163.28 MB,7.84 GB,
5/10/2019,2,0,4033,4529,24550,0,55,194,1024,0,0,756,0,0,245,1,1,78817,0,0,115,0,31,0,0,560,163.28 MB,7.84 GB,
5/11/2019,3,0,4033,4529,24550,0,55,194,1024,5,0,761,1,1,246,3,1,78820,0,0,115,0,31,0,0,560,163.29 MB,8.05 GB,
5/11/2019,4,0,4033,4529,24550,0,55,194,1024,5,0,761,1,1,246,3,1,78820,0,0,115,0,31,0,0,560,163.29 MB,8.05 GB,
5/13/2019,2,0,4033,4529,24550,0,55,194,1024,0,0,761,0,0,246,0,0,78820,0,0,115,0,31,0,0,560,163.29 MB,8.05 GB,
5/14/2019,1,0,4033,4529,24550,0,55,194,1024,0,0,761,0,0,246,0,0,78820,0,0,115,0,31,0,0,560,163.29 MB,8.05 GB,
5/15/2019,2,0,4033,4529,24550,0,55,194,1024,0,0,761,0,0,246,0,0,78820,0,0,115,0,31,0,0,560,163.29 MB,8.05 GB,
5/16/2019,1,0,4033,4529,24550,0,55,194,1025,0,0,761,0,0,246,10,0,78830,0,0,115,0,31,0,0,560,163.30 MB,8.05 GB,
5/17/2019,2,0,4033,4529,24550,0,55,194,1025,0,0,761,0,0,246,0,0,78830,0,0,115,0,31,0,0,560,163.30 MB,8.05 GB,
5/18/2019,2,0,4033,4529,24550,0,55,194,1025,0,0,761,0,0,246,2,1,78832,0,0,115,0,31,1,0,561,163.30 MB,8.05 GB,
5/19/2019,1,0,4033,4529,24550,0,55,194,1025,1,0,762,0,0,246,0,0,78832,0,0,115,0,31,0,0,561,163.30 MB,8.06 GB,
5/20/2019,4,0,4033,4529,24550,0,55,194,1025,0,0,762,0,0,246,4,0,78836,0,0,115,0,31,0,0,561,163.31 MB,8.06 GB,
5/21/2019,2,0,4034,4529,24550,0,55,194,1051,0,0,762,0,0,246,22,1,78858,0,0,115,0,31,0,0,561,163.41 MB,8.06 GB,
5/21/2019,4,0,4034,4529,24550,0,55,194,1051,0,0,762,0,0,246,22,1,78858,0,0,115,0,31,0,0,561,163.41 MB,8.06 GB,
5/23/2019,2,0,4034,4529,24550,0,55,194,1051,0,0,762,0,0,246,0,0,78858,0,0,115,0,31,0,0,561,163.41 MB,8.06 GB,
5/24/2019,2,0,4044,4529,24550,0,55,194,1051,0,0,762,0,0,246,11,1,78869,0,0,115,0,31,0,0,561,163.41 MB,8.06 GB,
5/25/2019,1,0,4044,4529,24551,0,55,194,1051,0,0,762,0,0,246,1,2,78870,0,0,115,0,31,0,0,561,163.42 MB,8.06 GB,
5/26/2019,2,0,4044,4529,24551,0,55,194,1051,0,0,762,0,0,246,1,0,78871,0,0,115,0,31,0,0,561,163.43 MB,8.06 GB,
5/27/2019,3,0,4044,4529,24552,0,55,194,1068,0,0,762,0,0,246,18,2,78889,0,0,115,0,31,0,0,561,163.52 MB,8.06 GB,
5/28/2019,5,0,4044,4529,24552,0,55,194,1069,0,0,762,0,0,246,11,2,78900,0,0,115,0,31,0,0,561,163.55 MB,8.06 GB,
5/29/2019,1,0,4044,4529,24552,0,55,194,1069,0,0,762,0,0,246,0,0,78900,0,0,115,0,31,0,0,561,163.55 MB,8.06 GB,
5/30/2019,1,0,4044,4529,24552,0,55,194,1069,0,0,762,0,0,246,1,0,78901,0,0,115,0,31,0,0,561,163.55 MB,8.06 GB,
5/31/2019,3,0,4044,4529,24552,0,55,194,1076,0,0,762,0,0,246,5,0,78906,0,0,115,2,31,0,0,561,163.59 MB,8.06 GB,
5/31/2019,5,0,4044,4529,24552,0,55,194,1077,0,0,762,0,0,246,6,1,78907,0,0,115,2,31,0,0,561,163.59 MB,8.06 GB,
6/2/2019,2,0,4044,4529,24552,0,55,194,1077,0,0,762,0,0,246,0,0,78907,0,0,115,0,31,0,0,561,163.60 MB,8.06 GB,
6/3/2019,0,0,4044,4529,24552,0,55,194,1077,0,0,762,0,0,246,0,0,78907,0,0,115,0,31,0,0,561,163.60 MB,8.06 GB,
6/4/2019,6,0,4044,4529,24557,0,55,194,1081,0,0,762,0,0,246,32,2,78939,0,0,115,0,31,0,0,561,163.68 MB,8.06 GB,
6/5/2019,0,0,4044,4529,24557,0,55,194,1081,0,0,762,0,0,246,0,0,78939,0,0,115,0,31,0,0,561,163.68 MB,8.06 GB,
6/6/2019,2,0,4044,4529,24557,0,55,194,1081,0,0,762,0,0,246,0,0,78939,0,0,115,0,31,0,0,561,163.69 MB,8.06 GB,
