user,timestamp,surah,verse
13901,1443201609,7,82
13901,1443235375,7,99
13901,1443235386,7,100
13901,1443247813,7,111
13901,1443296708,7,131
13901,1443329366,7,146
13901,1443333418,7,147
13901,1443333570,7,148
13901,1443340196,7,154
13901,1443366645,7,169
13901,1443379098,7,170
